invoice_date,vehicle_model,invoice_line
2018-10-04,BAJAJ AVENGER STREET 220,HEAD LIGHT DOOM
2018-10-04,BAJAJ AVENGER STREET 220,WELDING
2018-10-04,BAJAJ AVENGER STREET 220,HANDLEBAR
2018-10-04,BAJAJ PULSAR 150,DISC LEVER
2018-10-04,BAJAJ PULSAR 150,CLUTCH LEVER
2018-10-04,BAJAJ PULSAR 150,CHAIN COVER BEADING
2018-10-04,BAJAJ PLATINA,TAIL LAMP BULB
2018-10-04,BAJAJ PLATINA,BRAKE LEVER
2018-10-04,BAJAJ PLATINA,CLUTCH LEVER
2018-10-04,BAJAJ PLATINA,BRAKE CABLE
2018-10-04,BAJAJ PULSAR 150,WIND SHIELD STICKER
2018-10-04,BAJAJ PULSAR 150,ENGINE GUARD
2018-10-04,BAJAJ PULSAR 220,SILENCER JALL
2018-10-04,BAJAJ PULSAR 220,DISK PAD
2018-10-05,BAJAJ DISCOVER,TAIL LAMP BULB
2018-10-05,BAJAJ DISCOVER,DRUM BOLT
2018-10-05,BAJAJ PULSAR 150,SHIELD SQUARE RUBBER
2018-10-05,BAJAJ PULSAR 150,SHIELD RUBBER
2018-10-05,BAJAJ PULSAR 150,FOOT REST
2018-10-05,BAJAJ PULSAR 150,FORK CONE SET
2018-10-05,BAJAJ PULSAR 150,FORK OIL
2018-10-05,BAJAJ PULSAR 150,DRUM BOLT
2018-10-05,BAJAJ PULSAR 150,SWING ARM BUISH KIT
2018-10-05,BAJAJ PULSAR 150,CHAIN ADJUSTER
2018-10-05,BAJAJ PULSAR 150,CHAIN ADJUSTER PLATE
2018-10-05,BAJAJ PULSAR 150,ACCELATOR CABLE
2018-10-05,BAJAJ PULSAR NS 200,DISK PAD
2018-10-05,BAJAJ PULSAR NS 200,HANDLEBAR
2018-10-06,BAJAJ PULSAR 150,SILENCER JALL
2018-10-06,BAJAJ PULSAR 150,FRONT MUDGUARD
2018-10-06,BAJAJ PULSAR 150,DRUM BOLT
2018-10-06,BAJAJ PULSAR 150,CHAIN COVER BOLT
2018-10-06,BAJAJ AVENGER STREET 220,DRUM BOLT
2018-10-06,BAJAJ PULSAR 220,HEAD LIGHT BULB
2018-10-06,BAJAJ PULSAR 150,SEAT COVER
2018-10-06,BAJAJ PULSAR 150,SEAT LOCK
2018-10-06,BAJAJ PULSAR 150,BRAKE PEDAL SPRING
2018-10-06,BAJAJ PULSAR 150,DRUM BOLT
2018-10-06,BAJAJ PULSAR 150,BRAKE LIGHT SWITCH
2018-10-06,BAJAJ PULSAR 150,CHAIN COVER BOLT
2018-10-06,BAJAJ PULSAR 220,LOW BEAM BULB
2018-10-06,BAJAJ PULSAR 220,INDICATOR
2018-10-06,BAJAJ PULSAR 220,BRAKE LIGHT SWITCH 
2018-10-06,BAJAJ PULSAR 220,DISK PAD
2018-10-06,BAJAJ PULSAR 220,NUMBER PLATE WITH STICKER
2018-10-06,BAJAJ PULSAR NS 200,DISK PAD
2018-10-08,BAJAJ PULSAR 220,DISC PLATE
2018-10-08,BAJAJ PULSAR 220,CALIPER ASSEMBLY
2018-10-08,BAJAJ PULSAR 220,DISC OVERHUAL
2018-10-08,BAJAJ PULSAR 220,HEAD LIGHT BULB
2018-10-08,BAJAJ PULSAR 150,HEAD LIGHT BULB
2018-10-08,BAJAJ PULSAR 150,MASTER ASSEMBLY
2018-10-08,BAJAJ PULSAR 150,DISC OVERHUAL
2018-10-09,BAJAJ PULSAR 220,DISK PAD
2018-10-09,BAJAJ CT 100,SPEEDOMETER CABLE
2018-10-09,BAJAJ PULSAR 150,DISC OVERHUAL
2018-10-09,BAJAJ PULSAR 150,MASTER CYLENDER
2018-10-09,BAJAJ PULSAR 150,HALF ACCELERATOR
2018-10-09,BAJAJ AVENGER STREET 220,TAIL LAMP BULB
2018-10-09,BAJAJ AVENGER STREET 220,YOKE
2018-10-09,BAJAJ AVENGER STREET 220,GEAR SHAFT
2018-10-09,BAJAJ PULSAR 180,GRIPPER
2018-10-09,BAJAJ PULSAR 150,BUSH KIT
2018-10-09,BAJAJ PULSAR 150,INDICATOR BULB
2018-10-09,BAJAJ PULSAR 150,DRUM BOLT
2018-10-10,BAJAJ AVENGER STREET 220,INDICATOR BUZZER
2018-10-10,BAJAJ PULSAR RS 200,FORK CONE SET
2018-10-10,BAJAJ PULSAR RS 200,NUMBER PLATE CLAMP
2018-10-10,BAJAJ PULSAR RS 200,FORK OIL SEAL
2018-10-10,BAJAJ PULSAR RS 200,FORK OVERHUAL
2018-10-10,BAJAJ PULSAR RS 200,FORK OIL
2018-10-10,BAJAJ PULSAR RS 200,FORK BEND
2018-10-10,BAJAJ CT 100,FORK CONE SET
2018-10-10,BAJAJ CT 100,FORK OVERHUAL
2018-10-10,BAJAJ CT 100,FORK OIL SEAL
2018-10-10,BAJAJ CT 100,FORK OIL
2018-10-11,BAJAJ PULSAR 180,INDICATOR
2018-10-11,BAJAJ PULSAR 180,VISIOR
2018-10-11,BAJAJ PULSAR 180,HEAD LIGHT DOOM
2018-10-11,BAJAJ PULSAR 180,TANK LOGO
2018-10-11,BAJAJ PULSAR 180,FRONT MUDGUARD
2018-10-11,BAJAJ PULSAR 180,DISC LEVER
2018-10-11,BAJAJ PULSAR 180,HEAD LIGHT STAY
2018-10-11,BAJAJ PULSAR 180,AIR INTAKE
2018-10-11,BAJAJ PULSAR 180,DOOM SCREW KIT
2018-10-11,BAJAJ PULSAR 180,LABOUR
2018-10-11,BAJAJ CT 100,GRIPPER
2018-10-11,BAJAJ PULSAR 150,HALF ACCELERATOR
2018-10-11,BAJAJ PULSAR 150,CHAIN COVER BOLT
2018-10-11,BAJAJ PULSAR 150,DRUM BOLT
2018-10-11,BAJAJ PULSAR 150,HEAD LIGHT BULB
2018-10-11,BAJAJ PULSAR 220,PETROL TUBE
2018-10-11,BAJAJ AVENGER STREET,FOOT REST
2018-10-11,BAJAJ AVENGER STREET,YOKE
2018-10-11,BAJAJ AVENGER STREET,FORK OIL
2018-10-11,BAJAJ AVENGER STREET,FORK OVERHUAL
2018-10-11,BAJAJ PULSAR NS 200,MAGWHEEL
2018-10-11,BAJAJ PULSAR NS 200,TYRE REPLACEMENT
2018-10-11,BAJAJ PULSAR NS 200,FORK OVERHUAL
2018-10-11,BAJAJ PULSAR NS 200,FORK BEND
2018-10-11,BAJAJ PULSAR NS 200,FORK OIL
2018-10-11,BAJAJ PULSAR NS 200,FORK CONE SET
2018-10-11,BAJAJ PULSAR NS 200,FORK OIL SEAL
2018-10-11,BAJAJ PULSAR RS 200,COOLANT OIL SENSOR
2018-10-11,BAJAJ PULSAR RS 200,RADIATOR FAN
2018-10-11,BAJAJ PULSAR RS 200,WASHING
2018-10-11,BAJAJ PULSAR RS 200,LABOUR
2018-10-11,BAJAJ PULSAR RS 200,COOLANT OIL
2018-10-11,BAJAJ PULSAR RS 200,HORN
2018-10-11,BAJAJ PULSAR RS 200,HEAD CAP O RING
2018-10-12,BAJAJ PULSAR NS 200,GEAR SHAFT
2018-10-12,BAJAJ PLATINA,SEAT COVER
2018-10-13,BAJAJ PULSAR 150,CLUTCH LEVER
2018-10-13,BAJAJ PULSAR 150,WASHING
2018-10-13,BAJAJ PULSAR 150,HEAD LIGHT DOOM
2018-10-13,BAJAJ PULSAR 150,HANDLE WEIGHT
2018-10-13,BAJAJ PULSAR 150,LABOUR
2018-10-13,BAJAJ PULSAR 150,GRIPPER
2018-10-13,BAJAJ PULSAR 150,HALF ACCELERATOR
2018-10-13,BAJAJ PULSAR 150,DISC PUMP KIT
2018-10-13,BAJAJ AVENGER STREET 220,INDICATOR BUZZER
2018-10-13,BAJAJ PULSAR 180,HEAD LIGHT SWITCH
2018-10-13,BAJAJ PULSAR 150,CHAIN COVER BOLT
2018-10-13,BAJAJ PULSAR 150,CLUTCH LEVER
2018-10-13,BAJAJ PULSAR 150,CHAIN COVER BOLT
2018-10-13,BAJAJ PULSAR 150,CARBURETOR ASSEMBLY
2018-10-13,BAJAJ PULSAR 150,DRUM BOLT
2018-10-13,BAJAJ PULSAR 150,HALF ACCELERATOR
2018-10-14,BAJAJ AVENGER STREET 220,BRAKE LIGHT SWITCH
2018-10-14,BAJAJ AVENGER STREET 220,SHIELD RUBBER
2018-10-14,BAJAJ PULSAR 150,FORK OIL
2018-10-14,BAJAJ PULSAR 150,FORK OVERHUAL
2018-10-14,BAJAJ PULSAR 150,FORK CONE SET
2018-10-14,BAJAJ PULSAR 150,CLUTCH LEVER
2018-10-14,BAJAJ PULSAR 150,CHAIN COVER BOLT
2018-10-14,BAJAJ AVENGER STREET 220,TAIL LAMP BULB
2018-10-15,BAJAJ PULSAR 220,SHIELD SQUARE RUBBER
2018-10-15,BAJAJ PULSAR 220,STOPPER WELDING
2018-10-15,BAJAJ AVENGER STREET 220,SPEEDOMETER CABLE
2018-10-15,BAJAJ AVENGER STREET 220,SEAT COVER
2018-10-15,BAJAJ AVENGER STREET 220,FUEL GUAGE
2018-10-15,BAJAJ AVENGER STREET 220,FUEL GUAGE
2018-10-16,BAJAJ PULSAR 220,SELF REALY
2018-10-16,BAJAJ PULSAR 220,DISK PAD
2018-10-16,BAJAJ PULSAR 180,HEAD LIGHT SWITCH
2018-10-16,BAJAJ V150,LADIES HANDLE
2018-10-16,BAJAJ PULSAR 150,CLUTCH LEVER
2018-10-16,BAJAJ PULSAR 150,DRUM BOLT
2018-10-16,BAJAJ PULSAR 150,BRAKE LIGHT SWITCH 
2018-10-16,BAJAJ PULSAR 150,GEAR LEVER RUBBER
2018-10-16,BAJAJ PULSAR 150,CHAIN COVER BOLT
2018-10-16,BAJAJ PULSAR 150,DISC PUMP KIT
2018-10-16,BAJAJ PULSAR 150,DISC OVERHUAL
2018-10-16,BAJAJ PULSAR 150,SIDE STAND
2018-10-16,BAJAJ PULSAR 150,SIDE STAND MAGNET
2018-10-16,BAJAJ AVENGER STREET 220,SPEEDOMETER
2018-10-16,BAJAJ PULSAR 150,SEAT COVER
2018-10-16,BAJAJ AVENGER STREET 220,GEAR SHAFT
2018-10-16,BAJAJ PULSAR 220,SHIELD RUBBER
2018-10-16,BAJAJ PULSAR 220,DISK PAD
2018-10-16,BAJAJ AVENGER STREET 220,TAIL LAMP BULB
2018-10-17,BAJAJ CT 100,HEAD LIGHT BULB
2018-10-17,BAJAJ PULSAR NS 160,SWITCH
2018-10-17,BAJAJ PULSAR NS 160,FOOT REST
2018-10-17,BAJAJ PULSAR NS 160,INDICATOR
2018-10-17,BAJAJ PULSAR NS 160,MASTER CYLENDER
2018-10-17,BAJAJ PULSAR NS 160,HANDLE WEIGHT
2018-10-17,BAJAJ PULSAR NS 160,GRIPPER
2018-10-17,BAJAJ PULSAR NS 160,HANDLEBAR
2018-10-17,BAJAJ PULSAR NS 160,HAND GLOUSE
2018-10-17,BAJAJ PULSAR NS 160,FOOT REST
2018-10-18,BAJAJ PULSAR 220,BRAKE PEDAL SPRING
2018-10-18,BAJAJ PULSAR 180,MASTER CYLENDER
2018-10-18,BAJAJ PULSAR 180,DISC OVERHUAL
2018-10-20,BAJAJ AVENGER STREET 220,CLUTCH YOUCK
2018-10-20,BAJAJ AVENGER STREET 220,FORK OVERHUAL
2018-10-20,BAJAJ AVENGER STREET 220,FORK CONE SET
2018-10-20,BAJAJ AVENGER STREET 220,FORK OIL
2018-10-20,BAJAJ PULSAR 220,MIRROR
2018-10-20,BAJAJ AVENGER STREET 220,SPEEDOMETER CABLE
2018-10-20,BAJAJ PULSAR AS 200,COOLANT OIL
2018-10-20,BAJAJ PULSAR AS 200,SILENCER GASKET
2018-10-20,BAJAJ PULSAR AS 200,DISC OVERHUAL
2018-10-20,BAJAJ PULSAR AS 200,DISC PLATE
2018-10-20,BAJAJ PULSAR AS 200,GEAR LEVER
2018-10-20,BAJAJ PULSAR 150,ACCELATOR CABLE
2018-10-20,BAJAJ PULSAR 150,FORK OVERHUAL
2018-10-20,BAJAJ PULSAR 150,CALIPER ASSEMBLY
2018-10-20,BAJAJ PULSAR 150,FORK OIL
2018-10-20,BAJAJ PULSAR 150,HALF ACCELERATOR
2018-10-20,BAJAJ PULSAR 150,DRUM BOLT
2018-10-20,BAJAJ PULSAR 150,FORK CONE SET
2018-10-21,BAJAJ PULSAR 150,CHAIN COVER BEADING
2018-10-21,BAJAJ PULSAR 150,DRUM BOLT
2018-10-21,BAJAJ PULSAR 150,SEAT COVER
2018-10-21,BAJAJ PULSAR NS 200,CRANK SHAFT
2018-10-21,BAJAJ PULSAR NS 200,CRANK RESET
2018-10-21,BAJAJ PULSAR NS 200,LOCK ARM
2018-10-21,BAJAJ PULSAR NS 200,COOLANT OIL
2018-10-21,BAJAJ PULSAR NS 200,HEAD REST
2018-10-21,BAJAJ PULSAR NS 200,PACKING KIT
2018-10-21,BAJAJ PULSAR NS 200,VALVE GRAINDING
2018-10-21,BAJAJ PULSAR NS 200,ENGINE BEARING
2018-10-21,BAJAJ PULSAR NS 200,VALVE KIT
2018-10-21,BAJAJ PULSAR NS 200,VALVE GUIDE
2018-10-22,BAJAJ PULSAR 150,GRIPPER
2018-10-22,BAJAJ PULSAR 150,LADIES HANDLE
2018-10-22,BAJAJ PULSAR LS135,FORK OVERHUAL
2018-10-22,BAJAJ PULSAR LS135,HEAD CAP O RING
2018-10-22,BAJAJ PULSAR LS135,FORK OIL SEAL
2018-10-22,BAJAJ PULSAR LS135,FORK OIL
2018-10-22,BAJAJ PULSAR AS 200,CALIPER ASSEMBLY
2018-10-22,BAJAJ PULSAR AS 200,DISC OVERHUAL
2018-10-22,BAJAJ PULSAR AS 200,HEAD LIGHT BULB
2018-10-22,BAJAJ PULSAR 150,DISC OVERHUAL
2018-10-22,BAJAJ PULSAR 150,CHAIN COVER BOLT
2018-10-22,BAJAJ PULSAR 150,DRUM BOLT
2018-10-22,BAJAJ PULSAR 150,MASTER CYLENDER
2018-10-22,BAJAJ PULSAR 150,BATTERY BELT
2018-10-22,BAJAJ PULSAR 150,BUSH KIT
2018-10-22,BAJAJ PULSAR 150,HALF ACCELERATOR
2018-10-23,BAJAJ DISCOVER 125,ACCELATOR CABLE
2018-10-23,BAJAJ PULSAR 150,COIL CHECK
2018-10-23,BAJAJ PULSAR 150,PETROL
2018-10-23,BAJAJ PULSAR RS 200,POSITION LAMP
2018-10-23,BAJAJ PULSAR RS 200,INDICATOR
2018-10-23,BAJAJ PULSAR RS 200,FRONT MASK
2018-10-23,BAJAJ PULSAR RS 200,LABOUR
2018-10-23,BAJAJ PULSAR 150,FORK CONE SET
2018-10-23,BAJAJ PULSAR 150,GEAR AND GB SHAFT OIL SEAL
2018-10-23,BAJAJ PULSAR 150,BUZZER
2018-10-23,BAJAJ PULSAR 150,FORK OVERHUAL
2018-10-23,BAJAJ PULSAR 150,DISC PUMP KIT
2018-10-23,BAJAJ PULSAR 150,FORK OIL
2018-10-23,BAJAJ PULSAR 150,DISC OVERHUAL
2018-10-23,BAJAJ PLATINA,DRUM BOLT
2018-10-23,BAJAJ PLATINA,CHAIN COVER BOLT
2018-10-23,BAJAJ PULSAR NS 200,COOLANT OIL
2018-10-24,BAJAJ AVENGER STREET 220,FOG LAMP
2018-10-24,BAJAJ PULSAR 180,FOOT REST
2018-10-24,BAJAJ PULSAR 180,FORK OVERHUAL
2018-10-24,BAJAJ PULSAR 180,GEAR AND GB SHAFT OIL SEAL
2018-10-24,BAJAJ PULSAR 180,FORK OIL
2018-10-24,BAJAJ PULSAR 180,FORK CONE SET
2018-10-24,BAJAJ PULSAR 180,CLUTCH LEVER
2018-10-24,BAJAJ PULSAR 150,PACKING KIT
2018-10-24,BAJAJ PULSAR 150,ENGINE BEARING
2018-10-24,BAJAJ PULSAR 150,HEAD REST
2018-10-24,BAJAJ PULSAR 150,LOADING GEAR
2018-10-24,BAJAJ PULSAR 150,BATTERY BELT
2018-10-24,BAJAJ PULSAR 150,TENSIONER
2018-10-24,BAJAJ PULSAR 150,OIL LENSE
2018-10-24,BAJAJ PULSAR 150,TIMMING CHAIN PAD
2018-10-24,BAJAJ PULSAR 150,GEAR SHAFT
2018-10-24,BAJAJ PULSAR 150,VALVE GUIDE
2018-10-24,BAJAJ PULSAR 150,LOCK ARM
2018-10-24,BAJAJ PULSAR 150,VALVE KIT
2018-10-24,BAJAJ PULSAR 150,CARBURETOR ASSEMBLY
2018-10-24,BAJAJ PULSAR 150,OIL PUMP
2018-10-24,BAJAJ PULSAR 150,VALVE GRAINDING
2018-10-24,BAJAJ PULSAR 150,TIMMING CHAIN
2018-10-24,BAJAJ PULSAR 150,ENGINE LABOUR
2018-10-24,BAJAJ PULSAR 150,HALF ACCELERATOR
2018-10-24,BAJAJ PULSAR 150,CRANK SHAFT
2018-10-24,BAJAJ PULSAR 150,BORE KIT
2018-10-24,BAJAJ PULSAR 150,CRANK RESET
2018-10-25,BAJAJ DISCOVER 125,MAGNET COVER GASKET
2018-10-25,BAJAJ DISCOVER 125,ONE WAY CLUTCH BUSH KIT
2018-10-25,BAJAJ DISCOVER 125,STARTER COIL
2018-10-25,BAJAJ DISCOVER 125,PICKUP COIL
2018-10-25,BAJAJ DISCOVER 125,COIL CHECK
2018-10-25,BAJAJ DISCOVER 125,LABOUR
2018-10-25,BAJAJ AVENGER STREET 220,GEAR SHAFT
2018-10-25,BAJAJ PULSAR 180,ONE WAY CLUTCH BODY
2018-10-25,BAJAJ PULSAR 150,LABOUR
2018-10-25,BAJAJ PULSAR 150,CRASH GUARD
2018-10-25,BAJAJ PULSAR 150,HOLDER STEP
2018-10-25,BAJAJ PULSAR 150,HEAD LIGHT DOOM
2018-10-25,BAJAJ PULSAR 150,FORK BEND
2018-10-25,BAJAJ PULSAR 150,LABOUR
2018-10-25,BAJAJ PULSAR 150,WIND SHIELD
2018-10-25,BAJAJ PULSAR 150,FORK CONE SET
2018-10-25,BAJAJ PULSAR 150,FORK OIL
2018-10-25,BAJAJ PULSAR 150,HEAD LIGHT DOOM
2018-10-25,BAJAJ PULSAR 150,VISIOR
2018-10-25,BAJAJ PULSAR 150,WIND SHIELD RUBBER
2018-10-25,BAJAJ PULSAR 150,FOOT REST
2018-10-25,BAJAJ PULSAR 150,HOLDER STEP
2018-10-25,BAJAJ PULSAR 150,HEAD LIGHT STAY
2018-10-25,BAJAJ PULSAR 150,MIRROR
2018-10-25,BAJAJ PULSAR 150,PILOT LIGHT
2018-10-25,BAJAJ PULSAR 150,GEAR LEVER
2018-10-25,BAJAJ PULSAR 150,DISC PUMP KIT
2018-10-25,BAJAJ PULSAR 150,DISC PLATE
2018-10-25,BAJAJ PULSAR 150,MUDGUARD
2018-10-25,BAJAJ PULSAR 150,PLUG ADAPTER
2018-10-25,BAJAJ PULSAR 150,SAREE GUARD
2018-10-25,BAJAJ PULSAR 150,DOOM SCREW KIT
2018-10-25,BAJAJ AVENGER STREET,FOOT REST
2018-10-25,BAJAJ AVENGER STREET,HANDLEBAR
2018-10-26,BAJAJ PULSAR 220,SILENCER JALL
2018-10-26,BAJAJ AVENGER STREET 220,OIL SEAL KIT
2018-10-26,BAJAJ AVENGER STREET 220,FORK OIL
2018-10-26,BAJAJ AVENGER STREET 220,PLUG
2018-10-26,BAJAJ AVENGER STREET 220,FORK OVERHUAL
2018-10-26,BAJAJ PULSAR 180,PLUG
2018-10-26,BAJAJ PULSAR 180,MIRROR
2018-10-26,BAJAJ PULSAR 180,SPEEDOMETER CABLE
2018-10-26,BAJAJ PULSAR 180,FOOT REST
2018-10-26,BAJAJ PULSAR 180,MIRROR
2018-10-27,BAJAJ PULSAR 180,GRIPPER
2018-10-27,BAJAJ PULSAR NS 200,GEAR SHAFT
2018-10-27,BAJAJ PULSAR 150,FORK OIL
2018-10-27,BAJAJ PULSAR 150,FORK OVERHUAL
2018-10-27,BAJAJ PULSAR 150,HALF ACCELERATOR
2018-10-27,BAJAJ PULSAR 150,TIMMING CHAIN
2018-10-27,BAJAJ PULSAR 150,TIMMING CHAIN PAD
2018-10-27,BAJAJ PULSAR 150,TENSIONER
2018-10-27,BAJAJ PULSAR 220,SIDE SHELD RUBBER
2018-10-27,BAJAJ PULSAR 220,PETROL TUBE
2018-10-27,BAJAJ PULSAR 150,HALF AXLE
2018-10-27,BAJAJ PULSAR 150,DRUM BOLT
2018-10-27,BAJAJ PULSAR 150,FORK OIL
2018-10-27,BAJAJ PULSAR 150,FORK OVERHUAL
2018-10-27,BAJAJ PULSAR 150,FORK CONE SET
2018-10-28,BAJAJ AVENGER STREET 220,INDICATOR
2018-10-29,BAJAJ PULSAR NS 200,SPEEDOMETER WORM
2018-10-29,BAJAJ DISCOVER 125,SILENCER GASKET
2018-10-29,BAJAJ DISCOVER 125,PARKING BULB
2018-10-29,BAJAJ DISCOVER 125,SILENCER
2018-10-29,BAJAJ DISCOVER 125,TAIL LAMP BULB
2018-10-29,BAJAJ DISCOVER 125,SPEEDOMETER CABLE
2018-10-29,BAJAJ DISCOVER 125,SILENCER JALL
2018-10-30,BAJAJ PULSAR 150,BUZZER
2018-10-30,BAJAJ PULSAR 150,ENGINE GUARD
2018-10-30,BAJAJ PULSAR NS 200,PARKING BULB
2018-10-30,BAJAJ PULSAR NS 200,TENSIONER
2018-10-30,BAJAJ PULSAR NS 200,TIMMING CHAIN PAD
2018-10-30,BAJAJ PULSAR NS 200,FORK CONE SET
2018-10-30,BAJAJ PULSAR NS 200,FORK OIL
2018-10-30,BAJAJ PULSAR NS 200,TIMMING CHAIN
2018-10-30,BAJAJ PULSAR NS 200,FORK OIL SEAL
2018-10-30,BAJAJ PULSAR NS 200,CAM SHAFT
2018-10-30,BAJAJ PULSAR NS 200,FORK OVERHUAL
2018-10-30,BAJAJ PULSAR NS 200,ENGINE LABOUR
2018-10-30,BAJAJ V150,MASTER CYLENDER
2018-10-30,BAJAJ V150,DISC OVERHUAL
2018-10-30,BAJAJ V150,PARKING BULB
2018-10-30,BAJAJ V150,CALIPER ASSEMBLY
2018-10-30,BAJAJ V150,DISC PLATE
2018-10-30,BAJAJ AVENGER STREET 220,SIDE LOCK
2018-10-30,BAJAJ AVENGER STREET 220,FORK BEND
2018-10-30,BAJAJ AVENGER STREET 220,FORK BEND
2018-10-30,BAJAJ AVENGER STREET 220,PARKING BULB
2018-10-30,BAJAJ AVENGER STREET 220,SPEEDOMETER CABLE
2018-10-30,BAJAJ AVENGER STREET 220,WELDING
2018-10-30,BAJAJ AVENGER STREET 220,FORK CONE SET
2018-10-30,BAJAJ AVENGER STREET 220,FORK OIL SEAL
2018-10-30,BAJAJ AVENGER STREET 220,FORK OIL
2018-10-30,BAJAJ AVENGER STREET 220,NUMBER PLATE
2018-10-30,BAJAJ AVENGER STREET 220,FORK OVERHUAL
2018-10-30,BAJAJ PULSAR 150,WIND SHIELD LOGO
2018-10-31,BAJAJ PULSAR 220,HANDLE BAR
2018-10-31,BAJAJ DISCOVER 125,DC KIT
2018-10-31,BAJAJ PULSAR 180,DISC OVERHUAL
2018-10-31,BAJAJ PULSAR 180,MASTER CYLENDER
2018-10-31,BAJAJ PULSAR 180,WIND SHIELD
2018-10-31,BAJAJ AVENGER STREET 220,SEAT COVER
2018-10-31,BAJAJ AVENGER STREET 220,GEAR LEVER RUBBER
2018-10-31,BAJAJ CT 100,SEAT COVER
2018-10-31,BAJAJ CT 100,BUZZER
2018-10-31,BAJAJ PULSAR RS 200,LABOUR
2018-10-31,BAJAJ PULSAR RS 200,HORN
2018-10-31,BAJAJ PULSAR RS 200,WASHING
2018-10-31,BAJAJ PULSAR RS 200,TYRE
2018-11-01,BAJAJ PULSAR 150,SEAT COVER
2018-11-01,BAJAJ PULSAR 180,FOOT REST
2018-11-01,BAJAJ PULSAR 180,HANDLEBAR
2018-11-01,BAJAJ AVENGER STREET 220,BATTERY CHARGE
2018-11-01,BAJAJ PULSAR 150,DISC PUMP KIT
2018-11-01,BAJAJ PULSAR 150,CARBURETOR DIAPHRAGM RUBBER
2018-11-01,BAJAJ PULSAR 150,HEAD LIGHT SWITCH
2018-11-02,BAJAJ PULSAR 150,MIRROR
2018-11-02,BAJAJ PULSAR 150,ENGINE GUARD
2018-11-03,BAJAJ PULSAR 180,HEAD LIGHT SWITCH
2018-11-03,BAJAJ PULSAR 180,BATTERY
2018-11-03,BAJAJ PULSAR RS 200,COOLANT OIL
2018-11-03,BAJAJ PULSAR NS 200,PARKING BULB
2018-11-03,BAJAJ PULSAR LS135,DISC PLATE
2018-11-03,BAJAJ PULSAR LS135,ACCELATOR CABLE
2018-11-03,BAJAJ PULSAR LS135,CALIPER ASSEMBLY
2018-11-03,BAJAJ PULSAR LS135,DISC OVERHUAL
2018-11-03,BAJAJ PULSAR LS135,SWITCH
2018-11-03,BAJAJ PULSAR LS135,HEAD LIGHT RELAY
2018-11-03,BAJAJ PULSAR LS135,DISC PUMP KIT
2018-11-03,BAJAJ PULSAR 180,FOG LAMP
2018-11-03,BAJAJ PULSAR 180,FORK OIL SEAL
2018-11-03,BAJAJ PULSAR 180,FORK OIL
2018-11-03,BAJAJ PULSAR 180,FORK OVERHUAL
2018-11-03,BAJAJ DISCOVER 125,DISC PUMP KIT
2018-11-03,BAJAJ DISCOVER 125,DISC OVERHUAL
2018-11-03,BAJAJ PULSAR 150,CALIPER ASSEMBLY
2018-11-03,BAJAJ PULSAR 150,DISC PLATE
2018-11-03,BAJAJ PULSAR 150,DISC OVERHUAL
2018-11-04,BAJAJ PULSAR 150,LOCK SET BOLT
2018-11-04,BAJAJ DISCOVER 125,PARKING BULB
2018-11-04,BAJAJ DISCOVER 125,DISC PUMP KIT
2018-11-04,BAJAJ DISCOVER 125,DISC OVERHUAL
2018-11-04,BAJAJ PULSAR 180,PARKING BULB
2018-11-04,BAJAJ PULSAR 180,HEAD LIGHT BULB
2018-11-04,BAJAJ AVENGER STREET,TAIL LAMP BULB
2018-11-04,BAJAJ AVENGER STREET,GEAR LEVER RUBBER
2018-11-04,BAJAJ PULSAR NS 200,COOLANT OIL
2018-11-05,BAJAJ PULSAR 150,TANK CLEANING
2018-11-05,BAJAJ PULSAR 150,PICKUP COIL
2018-11-05,BAJAJ PULSAR 150,STARTER COIL
2018-11-05,BAJAJ PULSAR 150,PETROL TAP
2018-11-05,BAJAJ PULSAR 150,COIL CHECK
2018-11-05,BAJAJ PULSAR 150,PICKUP CHARGES
2018-11-05,BAJAJ PULSAR 150,MAGNET COVER GASKET
2018-11-05,BAJAJ PULSAR 150,RACTIFIER
2018-11-05,BAJAJ PULSAR 150,COIL OVERHUAL
2018-11-05,BAJAJ PULSAR 150,BATTERY
2018-11-05,BAJAJ PULSAR 150,LABOUR
2018-11-05,BAJAJ PULSAR 150,PICKUP COIL
2018-11-05,BAJAJ PULSAR 150,COIL CHECK
2018-11-05,BAJAJ PULSAR 150,STARTER COIL
2018-11-05,BAJAJ AVENGER STREET,TAIL LAMP GLASS
2018-11-05,BAJAJ AVENGER STREET,DRUM BOLT
2018-11-05,BAJAJ AVENGER STREET,TAIL LAMP BULB
2018-11-05,BAJAJ PULSAR AS 200,DC KIT
2018-11-05,BAJAJ PULSAR AS 200,TENSIONER
2018-11-05,BAJAJ PULSAR AS 200,ENGINE LABOUR
2018-11-05,BAJAJ PULSAR AS 200,FORK CONE SET
2018-11-05,BAJAJ PULSAR AS 200,FORK OIL
2018-11-05,BAJAJ PULSAR AS 200,FORK OVERHUAL
2018-11-05,BAJAJ PULSAR AS 200,TIMMING CHAIN PAD
2018-11-05,BAJAJ PULSAR AS 200,TIMMING CHAIN
2018-11-05,BAJAJ PULSAR LS135,HEAD CAP O RING
2018-11-05,BAJAJ PULSAR LS135,DRUM BOLT
2018-11-05,BAJAJ PULSAR NS 200,O RING KIT
2018-11-05,BAJAJ PULSAR NS 200,OIL PUMP
2018-11-05,BAJAJ PULSAR NS 200,KICKER SPRING
