Invoice Date,Job Card Date,Business Partner Name,Vehicle No.,Vehicle Model,Current KM Reading,INVOICE LINE TEXT
2018-12-19,2018-12-19,vijaXXXXXXXXXX,KA53EZXXXX,BAJAJ PULSAR 150,3.0,ENGINE OIL
2018-12-19,2018-12-19,vijaXXXXXXXXXX,KA53EZXXXX,BAJAJ PULSAR 150,3.0,CONSUMABLES
2018-12-19,2018-12-19,vijaXXXXXXXXXX,KA53EZXXXX,BAJAJ PULSAR 150,3.0,3M OIL
2018-12-19,2018-12-19,vijaXXXXXXXXXX,KA53EZXXXX,BAJAJ PULSAR 150,3.0,POLISH
2018-12-19,2018-12-19,vijaXXXXXXXXXX,KA53EZXXXX,BAJAJ PULSAR 150,3.0,CHAIN LUBRICATION
2018-12-19,2018-12-19,NITIXXXXXXXXXX,KA03HFXXXX,BAJAJ PULSAR 180,35520.0,BRAKE SHOE
2018-12-19,2018-12-19,NITIXXXXXXXXXX,KA03HFXXXX,BAJAJ PULSAR 180,35520.0,CHAIN LUBRICATION
2018-12-19,2018-12-19,NITIXXXXXXXXXX,KA03HFXXXX,BAJAJ PULSAR 180,35520.0,ENGINE OIL
2018-12-19,2018-12-19,NITIXXXXXXXXXX,KA03HFXXXX,BAJAJ PULSAR 180,35520.0,GENERAL SERVICE
2018-12-19,2018-12-19,NITIXXXXXXXXXX,KA03HFXXXX,BAJAJ PULSAR 180,35520.0,WIND SHIELD
2018-12-19,2018-12-19,NITIXXXXXXXXXX,KA03HFXXXX,BAJAJ PULSAR 180,35520.0,SPROCKET BEARING
2018-12-19,2018-12-19,NITIXXXXXXXXXX,KA03HFXXXX,BAJAJ PULSAR 180,35520.0,SPROCKET RUBBER
2018-12-19,2018-12-19,NITIXXXXXXXXXX,KA03HFXXXX,BAJAJ PULSAR 180,35520.0,DISC OIL
2018-12-19,2018-12-19,RONAXXXXXXXXXX,KA53EMXXXX,BAJAJ AVENGER STREET 220,36745.0,DISC PLATE
2018-12-19,2018-12-19,RONAXXXXXXXXXX,KA53EMXXXX,BAJAJ AVENGER STREET 220,36745.0,CLUTCH ASSEMBLY
2018-12-19,2018-12-19,RONAXXXXXXXXXX,KA53EMXXXX,BAJAJ AVENGER STREET 220,36745.0,CLUTCH CABLE
2018-12-19,2018-12-19,RONAXXXXXXXXXX,KA53EMXXXX,BAJAJ AVENGER STREET 220,36745.0,CHAIN SPROCKET
2018-12-19,2018-12-19,RONAXXXXXXXXXX,KA53EMXXXX,BAJAJ AVENGER STREET 220,36745.0,SPROCKET BEARING
2018-12-19,2018-12-19,RONAXXXXXXXXXX,KA53EMXXXX,BAJAJ AVENGER STREET 220,36745.0,TYRE
2018-12-19,2018-12-19,RONAXXXXXXXXXX,KA53EMXXXX,BAJAJ AVENGER STREET 220,36745.0,CHAIN OVERHAUL
2018-12-19,2018-12-19,RONAXXXXXXXXXX,KA53EMXXXX,BAJAJ AVENGER STREET 220,36745.0,AIR FILTER
2018-12-19,2018-12-19,RONAXXXXXXXXXX,KA53EMXXXX,BAJAJ AVENGER STREET 220,36745.0,GENERAL SERVICE
2018-12-19,2018-12-19,RONAXXXXXXXXXX,KA53EMXXXX,BAJAJ AVENGER STREET 220,36745.0,SPROCKET RUBBER
2018-12-19,2018-12-19,RONAXXXXXXXXXX,KA53EMXXXX,BAJAJ AVENGER STREET 220,36745.0,BRAKE SHOE
2018-12-19,2018-12-19,RONAXXXXXXXXXX,KA53EMXXXX,BAJAJ AVENGER STREET 220,36745.0,DISC PAD
2018-12-19,2018-12-19,RONAXXXXXXXXXX,KA53EMXXXX,BAJAJ AVENGER STREET 220,36745.0,ENGINE OIL
2018-12-19,2018-12-19,RONAXXXXXXXXXX,KA53EMXXXX,BAJAJ AVENGER STREET 220,36745.0,DISC OIL
2018-12-19,2018-12-19,RONAXXXXXXXXXX,KA53EMXXXX,BAJAJ AVENGER STREET 220,36745.0,SPARK PLUG
2018-12-19,2018-12-19,RONAXXXXXXXXXX,KA53EMXXXX,BAJAJ AVENGER STREET 220,36745.0,CLUTCH COVER GASKET
2018-12-19,2018-12-19,RONAXXXXXXXXXX,KA53EMXXXX,BAJAJ AVENGER STREET 220,36745.0,CLUTCH OVERHUAL
2018-12-19,2018-12-19,PADMXXXXXXXXXX,KA01HQXXXX,BAJAJ AVENGER STREET 220,18533.0,CHAIN LUBRICATION
2018-12-19,2018-12-19,PADMXXXXXXXXXX,KA01HQXXXX,BAJAJ AVENGER STREET 220,18533.0,GENERAL SERVICE
2018-12-19,2018-12-19,PADMXXXXXXXXXX,KA01HQXXXX,BAJAJ AVENGER STREET 220,18533.0,SPROCKET BEARING
2018-12-19,2018-12-19,PADMXXXXXXXXXX,KA01HQXXXX,BAJAJ AVENGER STREET 220,18533.0,AIR FILTER
2018-12-19,2018-12-19,PADMXXXXXXXXXX,KA01HQXXXX,BAJAJ AVENGER STREET 220,18533.0,FORK OIL
2018-12-19,2018-12-19,PADMXXXXXXXXXX,KA01HQXXXX,BAJAJ AVENGER STREET 220,18533.0,DISC OIL
2018-12-19,2018-12-19,PADMXXXXXXXXXX,KA01HQXXXX,BAJAJ AVENGER STREET 220,18533.0,ENGINE OIL
2018-12-19,2018-12-19,rathXXXXXXXXXX,KA41K4XXXX,BAJAJ PULSAR 150,43790.0,GENERAL SERVICE
2018-12-19,2018-12-19,rathXXXXXXXXXX,KA41K4XXXX,BAJAJ PULSAR 150,43790.0,ENGINE OIL
2018-12-19,2018-12-19,rathXXXXXXXXXX,KA41K4XXXX,BAJAJ PULSAR 150,43790.0,AIR FILTER
2018-12-19,2018-12-19,rathXXXXXXXXXX,KA41K4XXXX,BAJAJ PULSAR 150,43790.0,CHAIN LUBRICATION
2018-12-19,2018-12-19,rathXXXXXXXXXX,KA41K4XXXX,BAJAJ PULSAR 150,43790.0,PETROL TAP
2018-12-19,2018-12-19,rathXXXXXXXXXX,KA41K4XXXX,BAJAJ PULSAR 150,43790.0,BRAKE SHOE
2018-12-19,2018-12-19,rathXXXXXXXXXX,KA41K4XXXX,BAJAJ PULSAR 150,43790.0,SPROCKET BEARING
2018-12-19,2018-12-19,rathXXXXXXXXXX,KA41K4XXXX,BAJAJ PULSAR 150,43790.0,CARBURETOR ASSEMBLY
2018-12-19,2018-12-19,rathXXXXXXXXXX,KA41K4XXXX,BAJAJ PULSAR 150,43790.0,SPROCKET RUBBER
2018-12-19,2018-12-19,rathXXXXXXXXXX,KA41K4XXXX,BAJAJ PULSAR 150,43790.0,DISC OIL
2018-12-19,2018-12-19,rathXXXXXXXXXX,KA41K4XXXX,BAJAJ PULSAR 150,43790.0,TANK CLEANING
2018-12-19,2018-12-19,rathXXXXXXXXXX,KA41K4XXXX,BAJAJ PULSAR 150,43790.0,PETROL
2018-12-19,2018-12-19,ABHIXXXXXXXXXX,KA09ETXXXX,BAJAJ PULSAR 180,34119.0,ENGINE OIL
2018-12-19,2018-12-19,ABHIXXXXXXXXXX,KA09ETXXXX,BAJAJ PULSAR 180,34119.0,CLUTCH CABLE
2018-12-19,2018-12-19,ABHIXXXXXXXXXX,KA09ETXXXX,BAJAJ PULSAR 180,34119.0,VALVE KIT
2018-12-19,2018-12-19,ABHIXXXXXXXXXX,KA09ETXXXX,BAJAJ PULSAR 180,34119.0,CLUTCH ASSEMBLY
2018-12-19,2018-12-19,ABHIXXXXXXXXXX,KA09ETXXXX,BAJAJ PULSAR 180,34119.0,PACKING KIT
2018-12-19,2018-12-19,ABHIXXXXXXXXXX,KA09ETXXXX,BAJAJ PULSAR 180,34119.0,VALVE GRAINDING
2018-12-19,2018-12-19,ABHIXXXXXXXXXX,KA09ETXXXX,BAJAJ PULSAR 180,34119.0,ENGINE BEARING
2018-12-19,2018-12-19,ABHIXXXXXXXXXX,KA09ETXXXX,BAJAJ PULSAR 180,34119.0,BORE KIT
2018-12-19,2018-12-19,ABHIXXXXXXXXXX,KA09ETXXXX,BAJAJ PULSAR 180,34119.0,TIMMING CHAIN PAD
2018-12-19,2018-12-19,ABHIXXXXXXXXXX,KA09ETXXXX,BAJAJ PULSAR 180,34119.0,TENSIONER
2018-12-19,2018-12-19,ABHIXXXXXXXXXX,KA09ETXXXX,BAJAJ PULSAR 180,34119.0,HEAD REST
2018-12-19,2018-12-19,ABHIXXXXXXXXXX,KA09ETXXXX,BAJAJ PULSAR 180,34119.0,OIL SEAL KIT
2018-12-19,2018-12-19,ABHIXXXXXXXXXX,KA09ETXXXX,BAJAJ PULSAR 180,34119.0,CRANK RESET
2018-12-19,2018-12-19,ABHIXXXXXXXXXX,KA09ETXXXX,BAJAJ PULSAR 180,34119.0,CHAIN SPROCKET
2018-12-19,2018-12-19,ABHIXXXXXXXXXX,KA09ETXXXX,BAJAJ PULSAR 180,34119.0,AIR FILTER
2018-12-19,2018-12-19,ABHIXXXXXXXXXX,KA09ETXXXX,BAJAJ PULSAR 180,34119.0,DISC PAD
2018-12-19,2018-12-19,ABHIXXXXXXXXXX,KA09ETXXXX,BAJAJ PULSAR 180,34119.0,TIMMING CHAIN
2018-12-19,2018-12-19,ABHIXXXXXXXXXX,KA09ETXXXX,BAJAJ PULSAR 180,34119.0,CHAIN OVERHAUL
2018-12-19,2018-12-19,ABHIXXXXXXXXXX,KA09ETXXXX,BAJAJ PULSAR 180,34119.0,LOCK ARM
2018-12-19,2018-12-19,ABHIXXXXXXXXXX,KA09ETXXXX,BAJAJ PULSAR 180,34119.0,CRANK SHAFT
2018-12-19,2018-12-19,ABHIXXXXXXXXXX,KA09ETXXXX,BAJAJ PULSAR 180,34119.0,ENGINE LABOUR
2018-12-19,2018-12-19,ABHIXXXXXXXXXX,KA09ETXXXX,BAJAJ PULSAR 180,34119.0,GENERAL SERVICE
2018-12-19,2018-12-19,ABHIXXXXXXXXXX,KA09ETXXXX,BAJAJ PULSAR 180,34119.0,BRAKE SHOE
2018-12-19,2018-12-19,ABHIXXXXXXXXXX,KA09ETXXXX,BAJAJ PULSAR 180,34119.0,VALVE GUIDE
2018-12-19,2018-12-19,ABHIXXXXXXXXXX,KA09ETXXXX,BAJAJ PULSAR 180,34119.0,LOADING GEAR
2018-12-19,2018-12-19,ABHIXXXXXXXXXX,KA09ETXXXX,BAJAJ PULSAR 180,34119.0,TANK FOLP
2018-12-19,2018-12-19,ABHIXXXXXXXXXX,KA09ETXXXX,BAJAJ PULSAR 180,34119.0,SPARK PLUG
2018-12-19,2018-12-19,ABHIXXXXXXXXXX,KA09ETXXXX,BAJAJ PULSAR 180,34119.0,SPROCKET BEARING
2018-12-19,2018-12-19,ABHIXXXXXXXXXX,KA09ETXXXX,BAJAJ PULSAR 180,34119.0,WHEEL RUBBER
2018-12-19,2018-12-19,rameXXXXXXXXXX,KA53EQXXXX,BAJAJ AVENGER STREET,21945.0,ENGINE OIL
2018-12-19,2018-12-19,rameXXXXXXXXXX,KA53EQXXXX,BAJAJ AVENGER STREET,21945.0,CLUTCH ASSEMBLY
2018-12-19,2018-12-19,rameXXXXXXXXXX,KA53EQXXXX,BAJAJ AVENGER STREET,21945.0,CHAIN SPROCKET
2018-12-19,2018-12-19,rameXXXXXXXXXX,KA53EQXXXX,BAJAJ AVENGER STREET,21945.0,SPROCKET RUBBER
2018-12-19,2018-12-19,rameXXXXXXXXXX,KA53EQXXXX,BAJAJ AVENGER STREET,21945.0,CHAIN OVERHAUL
2018-12-19,2018-12-19,rameXXXXXXXXXX,KA53EQXXXX,BAJAJ AVENGER STREET,21945.0,CLUTCH COVER GASKET
2018-12-19,2018-12-19,rameXXXXXXXXXX,KA53EQXXXX,BAJAJ AVENGER STREET,21945.0,CLUTCH OVERHUAL
2018-12-19,2018-12-19,rameXXXXXXXXXX,KA53EQXXXX,BAJAJ AVENGER STREET,21945.0,DISC OIL
2018-12-19,2018-12-19,rameXXXXXXXXXX,KA53EQXXXX,BAJAJ AVENGER STREET,21945.0,GENERAL SERVICE
2018-12-19,2018-12-19,rameXXXXXXXXXX,KA53EQXXXX,BAJAJ AVENGER STREET,21945.0,AIR FILTER
2018-12-19,2018-12-19,rameXXXXXXXXXX,KA53EQXXXX,BAJAJ AVENGER STREET,21945.0,SPROCKET BEARING
2018-12-19,2018-12-19,yelaXXXXXXXXXX,KA53EUXXXX,BAJAJ PULSAR 150,30910.0,DISC OIL
2018-12-19,2018-12-19,yelaXXXXXXXXXX,KA53EUXXXX,BAJAJ PULSAR 150,30910.0,ENGINE OIL
2018-12-19,2018-12-19,yelaXXXXXXXXXX,KA53EUXXXX,BAJAJ PULSAR 150,30910.0,AIR FILTER
2018-12-19,2018-12-19,yelaXXXXXXXXXX,KA53EUXXXX,BAJAJ PULSAR 150,30910.0,GENERAL SERVICE
2018-12-20,2018-12-20,reniXXXXXXXXXX,KA04JMXXXX,BAJAJ PULSAR 150,20340.0,HEAD LIGHT DOOM
2018-12-20,2018-12-20,reniXXXXXXXXXX,KA04JMXXXX,BAJAJ PULSAR 150,20340.0,MAGWHEEL
2018-12-20,2018-12-20,reniXXXXXXXXXX,KA04JMXXXX,BAJAJ PULSAR 150,20340.0,DISC PLATE
2018-12-20,2018-12-20,reniXXXXXXXXXX,KA04JMXXXX,BAJAJ PULSAR 150,20340.0,SWITCH
2018-12-20,2018-12-20,reniXXXXXXXXXX,KA04JMXXXX,BAJAJ PULSAR 150,20340.0,HEAD LIGHT STAY
2018-12-20,2018-12-20,reniXXXXXXXXXX,KA04JMXXXX,BAJAJ PULSAR 150,20340.0,FORK CONE SET
2018-12-20,2018-12-20,reniXXXXXXXXXX,KA04JMXXXX,BAJAJ PULSAR 150,20340.0,LABOUR
2018-12-20,2018-12-20,reniXXXXXXXXXX,KA04JMXXXX,BAJAJ PULSAR 150,20340.0,WHEEL ACCELETOR CABLE
2018-12-20,2018-12-20,reniXXXXXXXXXX,KA04JMXXXX,BAJAJ PULSAR 150,20340.0,SPEEDOMETER WORM
2018-12-20,2018-12-20,reniXXXXXXXXXX,KA04JMXXXX,BAJAJ PULSAR 150,20340.0,FORK ASSEMBLY
2018-12-20,2018-12-20,reniXXXXXXXXXX,KA04JMXXXX,BAJAJ PULSAR 150,20340.0,CALIPER ASSEMBLY
2018-12-20,2018-12-20,gopiXXXXXXXXXX,KA53EMXXXX,BAJAJ AVENGER STREET,41565.0,AIR FILTER
2018-12-20,2018-12-20,gopiXXXXXXXXXX,KA53EMXXXX,BAJAJ AVENGER STREET,41565.0,TANK COVER
2018-12-20,2018-12-20,gopiXXXXXXXXXX,KA53EMXXXX,BAJAJ AVENGER STREET,41565.0,SPROCKET RUBBER
2018-12-20,2018-12-20,gopiXXXXXXXXXX,KA53EMXXXX,BAJAJ AVENGER STREET,41565.0,SPROCKET BEARING
2018-12-20,2018-12-20,gopiXXXXXXXXXX,KA53EMXXXX,BAJAJ AVENGER STREET,41565.0,ENGINE OIL
2018-12-20,2018-12-20,gopiXXXXXXXXXX,KA53EMXXXX,BAJAJ AVENGER STREET,41565.0,CHAIN LUBRICATION
2018-12-20,2018-12-20,gopiXXXXXXXXXX,KA53EMXXXX,BAJAJ AVENGER STREET,41565.0,GENERAL SERVICE
2018-12-20,2018-12-20,PAWAXXXXXXXXXX,KA53EYXXXX,BAJAJ CT 100,922.0,CONSUMABLES
2018-12-20,2018-12-20,PAWAXXXXXXXXXX,KA53EYXXXX,BAJAJ CT 100,922.0,POLISH
2018-12-20,2018-12-20,PAWAXXXXXXXXXX,KA53EYXXXX,BAJAJ CT 100,922.0,CHAIN LUBRICATION
2018-12-20,2018-12-20,PAWAXXXXXXXXXX,KA53EYXXXX,BAJAJ CT 100,922.0,ENGINE OIL
2018-12-20,2018-12-20,PAWAXXXXXXXXXX,KA53EYXXXX,BAJAJ CT 100,922.0,3M OIL
2018-12-20,2018-12-20,rajeXXXXXXXXXX,KA53EMXXXX,BAJAJ PULSAR AS 200,5939.0,PLUG ADAPTER RUBBER
2018-12-20,2018-12-20,rajeXXXXXXXXXX,KA53EMXXXX,BAJAJ PULSAR AS 200,5939.0,SPROCKET BEARING
2018-12-20,2018-12-20,rajeXXXXXXXXXX,KA53EMXXXX,BAJAJ PULSAR AS 200,5939.0,SPARK PLUG
2018-12-20,2018-12-20,rajeXXXXXXXXXX,KA53EMXXXX,BAJAJ PULSAR AS 200,5939.0,DISC OIL
2018-12-20,2018-12-20,rajeXXXXXXXXXX,KA53EMXXXX,BAJAJ PULSAR AS 200,5939.0,PLUG ADAPTER
2018-12-20,2018-12-20,rajeXXXXXXXXXX,KA53EMXXXX,BAJAJ PULSAR AS 200,5939.0,HEAD LIGHT HOLDER
2018-12-20,2018-12-20,rajeXXXXXXXXXX,KA53EMXXXX,BAJAJ PULSAR AS 200,5939.0,SPROCKET RUBBER
2018-12-20,2018-12-20,rajeXXXXXXXXXX,KA53EMXXXX,BAJAJ PULSAR AS 200,5939.0,GENERAL SERVICE
2018-12-20,2018-12-20,rajeXXXXXXXXXX,KA53EMXXXX,BAJAJ PULSAR AS 200,5939.0,HANDLE WEIGHT
2018-12-20,2018-12-20,rajeXXXXXXXXXX,KA53EMXXXX,BAJAJ PULSAR AS 200,5939.0,LOW BEAM BULB
2018-12-20,2018-12-20,rajeXXXXXXXXXX,KA53EMXXXX,BAJAJ PULSAR AS 200,5939.0,ENGINE OIL
2018-12-20,2018-12-20,rajeXXXXXXXXXX,KA53EMXXXX,BAJAJ PULSAR AS 200,5939.0,CHAIN LUBRICATION
2018-12-20,2018-12-20,rajeXXXXXXXXXX,KA53EMXXXX,BAJAJ PULSAR AS 200,5939.0,OIL FILTER
2018-12-20,2018-12-20,rajeXXXXXXXXXX,KA53EMXXXX,BAJAJ PULSAR AS 200,5939.0,DISC PAD
2018-12-20,2018-12-20,rajeXXXXXXXXXX,KA53EMXXXX,BAJAJ PULSAR AS 200,5939.0,SWITCH
2018-12-20,2018-12-20,prasXXXXXXXXXX,KA53EYXXXX,BAJAJ PULSAR NS 200,7981.0,DISC PAD
2018-12-20,2018-12-20,prasXXXXXXXXXX,KA53EYXXXX,BAJAJ PULSAR NS 200,7981.0,DISC PAD
2018-12-20,2018-12-20,prasXXXXXXXXXX,KA53EYXXXX,BAJAJ PULSAR NS 200,7981.0,OIL FILTER
2018-12-20,2018-12-20,prasXXXXXXXXXX,KA53EYXXXX,BAJAJ PULSAR NS 200,7981.0,CHAIN LUBRICATION
2018-12-20,2018-12-20,prasXXXXXXXXXX,KA53EYXXXX,BAJAJ PULSAR NS 200,7981.0,AIR FILTER
2018-12-20,2018-12-20,prasXXXXXXXXXX,KA53EYXXXX,BAJAJ PULSAR NS 200,7981.0,POLISH
2018-12-20,2018-12-20,prasXXXXXXXXXX,KA53EYXXXX,BAJAJ PULSAR NS 200,7981.0,ENGINE OIL
2018-12-20,2018-12-20,prasXXXXXXXXXX,KA53EYXXXX,BAJAJ PULSAR NS 200,7981.0,3M OIL
2018-12-20,2018-12-20,prasXXXXXXXXXX,KA53EYXXXX,BAJAJ PULSAR NS 200,7981.0,CONSUMABLES
2018-12-20,2018-12-20,PANDXXXXXXXXXX,KA53ESXXXX,BAJAJ PULSAR 220,19351.0,TIMMING CHAIN
2018-12-20,2018-12-20,PANDXXXXXXXXXX,KA53ESXXXX,BAJAJ PULSAR 220,19351.0,HEAD SENSOR
2018-12-20,2018-12-20,PANDXXXXXXXXXX,KA53ESXXXX,BAJAJ PULSAR 220,19351.0,VALVE GRAINDING
2018-12-20,2018-12-20,PANDXXXXXXXXXX,KA53ESXXXX,BAJAJ PULSAR 220,19351.0,VALVE KIT
2018-12-20,2018-12-20,PANDXXXXXXXXXX,KA53ESXXXX,BAJAJ PULSAR 220,19351.0,TIMMING CHAIN PAD
2018-12-20,2018-12-20,PANDXXXXXXXXXX,KA53ESXXXX,BAJAJ PULSAR 220,19351.0,VALVE GUIDE
2018-12-20,2018-12-20,PANDXXXXXXXXXX,KA53ESXXXX,BAJAJ PULSAR 220,19351.0,DC KIT
2018-12-20,2018-12-20,PANDXXXXXXXXXX,KA53ESXXXX,BAJAJ PULSAR 220,19351.0,LABOUR
2018-12-20,2018-12-20,PANDXXXXXXXXXX,KA53ESXXXX,BAJAJ PULSAR 220,19351.0,LOCK ARM
2018-12-20,2018-12-20,PANDXXXXXXXXXX,KA53ESXXXX,BAJAJ PULSAR 220,19351.0,HEAD REST
2018-12-20,2018-12-20,PANDXXXXXXXXXX,KA53ESXXXX,BAJAJ PULSAR 220,19351.0,TENSIONER
2018-12-20,2018-12-20,PANDXXXXXXXXXX,KA53ESXXXX,BAJAJ PULSAR 220,19351.0,DISC PAD
2018-12-20,2018-12-20,brijXXXXXXXXXX,KA02JMXXXX,BAJAJ PULSAR 220,18338.0,CLUTCH CABLE
2018-12-20,2018-12-20,brijXXXXXXXXXX,KA02JMXXXX,BAJAJ PULSAR 220,18338.0,AIR FILTER
2018-12-20,2018-12-20,brijXXXXXXXXXX,KA02JMXXXX,BAJAJ PULSAR 220,18338.0,DISC OIL
2018-12-20,2018-12-20,brijXXXXXXXXXX,KA02JMXXXX,BAJAJ PULSAR 220,18338.0,SPROCKET RUBBER
2018-12-20,2018-12-20,brijXXXXXXXXXX,KA02JMXXXX,BAJAJ PULSAR 220,18338.0,CHAIN LUBRICATION
2018-12-20,2018-12-20,brijXXXXXXXXXX,KA02JMXXXX,BAJAJ PULSAR 220,18338.0,ENGINE OIL
2018-12-20,2018-12-20,brijXXXXXXXXXX,KA02JMXXXX,BAJAJ PULSAR 220,18338.0,GENERAL SERVICE
2018-12-20,2018-12-20,sridXXXXXXXXXX,KA53EWXXXX,BAJAJ PULSAR 150,9097.0,AIR FILTER
2018-12-20,2018-12-20,sridXXXXXXXXXX,KA53EWXXXX,BAJAJ PULSAR 150,9097.0,SPROCKET RUBBER
2018-12-20,2018-12-20,sridXXXXXXXXXX,KA53EWXXXX,BAJAJ PULSAR 150,9097.0,GENERAL SERVICE
2018-12-20,2018-12-20,sridXXXXXXXXXX,KA53EWXXXX,BAJAJ PULSAR 150,9097.0,CHAIN LUBRICATION
2018-12-20,2018-12-20,sridXXXXXXXXXX,KA53EWXXXX,BAJAJ PULSAR 150,9097.0,DISC OIL
2018-12-20,2018-12-20,sridXXXXXXXXXX,KA53EWXXXX,BAJAJ PULSAR 150,9097.0,ENGINE OIL
2018-12-20,2018-12-20,sridXXXXXXXXXX,KA53EWXXXX,BAJAJ PULSAR 150,9097.0,HEAD LIGHT SWITCH
2018-12-20,2018-12-20,chanXXXXXXXXXX,KA53EBXXXX,BAJAJ DISCOVER,51492.0,CHAIN LUBRICATION
2018-12-20,2018-12-20,chanXXXXXXXXXX,KA53EBXXXX,BAJAJ DISCOVER,51492.0,ENGINE OIL
2018-12-20,2018-12-20,chanXXXXXXXXXX,KA53EBXXXX,BAJAJ DISCOVER,51492.0,OIL FILTER
2018-12-20,2018-12-20,chanXXXXXXXXXX,KA53EBXXXX,BAJAJ DISCOVER,51492.0,CLUTCH CABLE
2018-12-20,2018-12-20,chanXXXXXXXXXX,KA53EBXXXX,BAJAJ DISCOVER,51492.0,BRAKE SHOE
2018-12-20,2018-12-20,chanXXXXXXXXXX,KA53EBXXXX,BAJAJ DISCOVER,51492.0,GENERAL SERVICE
2018-12-20,2018-12-20,chanXXXXXXXXXX,KA53EBXXXX,BAJAJ DISCOVER,51492.0,HEAD CAP O RING
2018-12-21,2018-12-21,niraXXXXXXXXXX,KA03JJXXXX,BAJAJ PULSAR 150,2173.0,DISC OIL
2018-12-21,2018-12-21,niraXXXXXXXXXX,KA03JJXXXX,BAJAJ PULSAR 150,2173.0,AIR FILTER
2018-12-21,2018-12-21,niraXXXXXXXXXX,KA03JJXXXX,BAJAJ PULSAR 150,2173.0,GENERAL SERVICE
2018-12-21,2018-12-21,niraXXXXXXXXXX,KA03JJXXXX,BAJAJ PULSAR 150,2173.0,BATTERY
2018-12-21,2018-12-21,niraXXXXXXXXXX,KA03JJXXXX,BAJAJ PULSAR 150,2173.0,CHAIN LUBRICATION
2018-12-21,2018-12-21,niraXXXXXXXXXX,KA03JJXXXX,BAJAJ PULSAR 150,2173.0,ENGINE OIL
2018-12-21,2018-12-21,niraXXXXXXXXXX,KA03JJXXXX,BAJAJ PULSAR 150,2173.0,SPROCKET RUBBER
2018-12-21,2018-12-21,manuXXXXXXXXXX,KA01JAXXXX,BAJAJ CT 100,3092.0,ENGINE OIL
2018-12-21,2018-12-21,manuXXXXXXXXXX,KA01JAXXXX,BAJAJ CT 100,3092.0,3M OIL
2018-12-21,2018-12-21,manuXXXXXXXXXX,KA01JAXXXX,BAJAJ CT 100,3092.0,POLISH
2018-12-21,2018-12-21,manuXXXXXXXXXX,KA01JAXXXX,BAJAJ CT 100,3092.0,CHAIN LUBRICATION
2018-12-21,2018-12-21,manuXXXXXXXXXX,KA01JAXXXX,BAJAJ CT 100,3092.0,AIR FILTER
2018-12-21,2018-12-21,manuXXXXXXXXXX,KA01JAXXXX,BAJAJ CT 100,3092.0,CONSUMABLES
2018-12-21,2018-12-21,venkXXXXXXXXXX,KA53W1XXXX,BAJAJ PULSAR 150,76985.0,GENERAL SERVICE
2018-12-21,2018-12-21,venkXXXXXXXXXX,KA53W1XXXX,BAJAJ PULSAR 150,76985.0,CHAIN LUBRICATION
2018-12-21,2018-12-21,venkXXXXXXXXXX,KA53W1XXXX,BAJAJ PULSAR 150,76985.0,DISC OIL
2018-12-21,2018-12-21,venkXXXXXXXXXX,KA53W1XXXX,BAJAJ PULSAR 150,76985.0,AIR FILTER
2018-12-21,2018-12-21,venkXXXXXXXXXX,KA53W1XXXX,BAJAJ PULSAR 150,76985.0,BRAKE SHOE
2018-12-21,2018-12-21,venkXXXXXXXXXX,KA53W1XXXX,BAJAJ PULSAR 150,76985.0,SPROCKET RUBBER
2018-12-21,2018-12-21,venkXXXXXXXXXX,KA53W1XXXX,BAJAJ PULSAR 150,76985.0,BRAKE SHOE
2018-12-21,2018-12-21,venkXXXXXXXXXX,KA53W1XXXX,BAJAJ PULSAR 150,76985.0,ENGINE OIL
2018-12-21,2018-12-21,venkXXXXXXXXXX,KA53W1XXXX,BAJAJ PULSAR 150,76985.0,SPROCKET BEARING
2018-12-21,2018-12-21,arunXXXXXXXXXX,KA03JLXXXX,BAJAJ PULSAR 220,24908.0,ENGINE OIL
2018-12-21,2018-12-21,arunXXXXXXXXXX,KA03JLXXXX,BAJAJ PULSAR 220,24908.0,FORK OVERHUAL
2018-12-21,2018-12-21,arunXXXXXXXXXX,KA03JLXXXX,BAJAJ PULSAR 220,24908.0,AIR FILTER
2018-12-21,2018-12-21,arunXXXXXXXXXX,KA03JLXXXX,BAJAJ PULSAR 220,24908.0,FORK CONE SET
2018-12-21,2018-12-21,arunXXXXXXXXXX,KA03JLXXXX,BAJAJ PULSAR 220,24908.0,MIRROR
2018-12-21,2018-12-21,arunXXXXXXXXXX,KA03JLXXXX,BAJAJ PULSAR 220,24908.0,SPROCKET BEARING
2018-12-21,2018-12-21,arunXXXXXXXXXX,KA03JLXXXX,BAJAJ PULSAR 220,24908.0,TYRE REPLACEMENT
2018-12-21,2018-12-21,arunXXXXXXXXXX,KA03JLXXXX,BAJAJ PULSAR 220,24908.0,GENERAL SERVICE
2018-12-21,2018-12-21,arunXXXXXXXXXX,KA03JLXXXX,BAJAJ PULSAR 220,24908.0,SPROCKET RUBBER
2018-12-21,2018-12-21,arunXXXXXXXXXX,KA03JLXXXX,BAJAJ PULSAR 220,24908.0,FORK OIL SEAL
2018-12-21,2018-12-21,arunXXXXXXXXXX,KA03JLXXXX,BAJAJ PULSAR 220,24908.0,DISC OIL
2018-12-21,2018-12-21,arunXXXXXXXXXX,KA03JLXXXX,BAJAJ PULSAR 220,24908.0,CHAIN LUBRICATION
2018-12-21,2018-12-21,arunXXXXXXXXXX,KA03JLXXXX,BAJAJ PULSAR 220,24908.0,TYRE
